2024-11-19 10:47:01;WARNING;0:0:0:0:0:0:0:1;GET;/metadata/columns/CUSTOMERS;404;;1005;localhost
2024-11-19 10:52:42;WARNING;0:0:0:0:0:0:0:1;GET;/metadata/columns/CUSTOMERS;404;;1005;localhost
2024-11-19 10:54:08;WARNING;0:0:0:0:0:0:0:1;GET;/metadata/columns/CUSTOMERS;404;;1005;localhost
2024-11-19 10:54:20;WARNING;0:0:0:0:0:0:0:1;GET;/metadata/columns/CUSTOMERS;404;;1005;localhost
2024-11-19 10:56:16;WARNING;0:0:0:0:0:0:0:1;GET;/metadata/columns/CUSTOMERS;404;;1005;localhost
2024-11-19 10:57:57;WARNING;0:0:0:0:0:0:0:1;GET;/metadata/columns/CUSTOMERS;404;;1005;localhost
2024-11-19 11:00:13;WARNING;0:0:0:0:0:0:0:1;GET;/metadata/columns/CUSTOMERS;404;;1005;localhost
